url,name,ticker,image_path,release_date,retail_price,number_of_sales,price_premium,average_sale_price,style_code,colorway
https://stockx.com/adidas-yeezy-boost-350-v2-mono-clay,adidas Yeezy Boost 350 V2 Mono Clay,ADI-ADYB3VMMMC,/images/sneakers/adidas/yeezy/ADI-ADYB3VMMMC.jpg,06/18/2021,$220,748.0,19.5%,$306,GW2870,MONO CLAY/MONO CLAY/MONO CLAY
https://stockx.com/adidas-yeezy-boost-350-v2-ash-pearl-2021,adidas Yeezy Boost 350 V2 Ash Pearl,ADI-ADYB3VAP,/images/sneakers/adidas/yeezy/ADI-ADYB3VAP.jpg,03/20/2021,$220,16698.0,30.5%,$311,GY7658,ASH PEARL/ASH PEARL/ASH PEARL
https://stockx.com/adidas-yeezy-boost-350-v2-sand-taupe,adidas Yeezy Boost 350 V2 Sand Taupe,YZB350V2-ELDA,/images/sneakers/adidas/yeezy/YZB350V2-ELDA.jpg,12/19/2020,$220,17932.0,22.7%,$280,FZ5240,SAND TAUPE/SAND TAUPE/SAND TAUPE
https://stockx.com/adidas-yeezy-boost-350-v2-zyon,adidas Yeezy Boost 350 V2 Zyon,ADI-ADYB3VZZZ,/images/sneakers/adidas/yeezy/ADI-ADYB3VZZZ.jpg,07/18/2020,$220,50002.0,19.1%,$284,FZ1267,ZYON/ZYON/ZYON
https://stockx.com/adidas-yeezy-boost-380-alien-blue,adidas Yeezy Boost 380 Alien Blue,ADI-ADYB3ABAA,/images/sneakers/adidas/yeezy/ADI-ADYB3ABAA.jpg,05/31/2021,$230,3449.0,23.9%,$270,GW0304,ALIEN BLUE RF/ALIEN BLUE RF/ALIEN BLUE RF
https://stockx.com/adidas-yeezy-700-v3-kyanite,adidas Yeezy 700 V3 Kyanite,ADI-ADY7VKKK,/images/sneakers/adidas/yeezy/ADI-ADY7VKKK.jpg,03/25/2021,$200,14218.0,35.0%,$277,GY0260,KYANITE/KYANITE/KYANITE
https://stockx.com/adidas-yeezy-boost-350-v2-citrin,adidas Yeezy Boost 350 V2 Citrin (Non-Reflective),YZB350V2-CTRN,/images/sneakers/adidas/yeezy/YZB350V2-CTRN.jpg,09/23/2019,$220,9682.0,27.3%,$311,FW3042,CITRIN/CITRIN/CITRIN
https://stockx.com/adidas-yeezy-450-cloud-white,adidas Yeezy 450 Cloud White,ADI-ADY4CWCC,/images/sneakers/adidas/yeezy/ADI-ADY4CWCC.jpg,03/06/2021,$200,6656.0,102.5%,$453,H68038,CLOUD WHITE/CLOUD WHITE
https://stockx.com/adidas-yeezy-boost-350-v2-white-core-black-red,adidas Yeezy Boost 350 V2 Zebra,YZY350V2-ZEBRA,/images/sneakers/adidas/yeezy/YZY350V2-ZEBRA.jpg,02/25/2017,$220,28293.0,104.5%,$388,CP9654,WHITE/CORE BLACK/RED
https://stockx.com/adidas-yeezy-700-v3-safflower,adidas Yeezy 700 V3 Safflower,YZB700V3-SRPH,/images/sneakers/adidas/yeezy/YZB700V3-SRPH.jpg,11/14/2020,$200,11039.0,24.5%,$289,G54853,SAFFLOWER/SAFFLOWER/SAFFLOWER
https://stockx.com/adidas-yeezy-foam-rnnr-mxt-moon-gray,adidas Yeezy Foam RNNR MXT Moon Gray,ADI-ADYFRMMMM,/images/sneakers/adidas/yeezy/ADI-ADYFRMMMM.jpg,03/26/2021,$80,6673.0,448.8%,$371,GV7904,MOON GRAY/MOON GRAY/MOON GRAY
https://stockx.com/yeezy-slide-core,adidas Yeezy Slide Core,YZYSLD-CRE,/images/sneakers/adidas/yeezy/YZYSLD-CRE.jpg,04/26/2021,$55,13506.0,410.0%,$220,G55492/GW5350,CORE/CORE/CORE
https://stockx.com/adidas-yeezy-slide-enflame-orange-kids,adidas Yeezy Slide Enflame Orange (Kids),ADI-YESEOEE,/images/sneakers/adidas/yeezy/ADI-YESEOEE.jpg,06/21/2021,$45,159.0,300.0%,$165,GZ0954,ENFLAME ORANGE/ENFLAME ORANGE/ENFLAME ORANGE
https://stockx.com/adidas-yeezy-boost-350-v2-israfil,adidas Yeezy Boost 350 V2 Israfil,YZB350V2-ISRF,/images/sneakers/adidas/yeezy/YZB350V2-ISRF.jpg,08/22/2020,$220,32781.0,29.1%,$284,FZ5421,ISRAFIL/ISRAFIL/ISRAFIL
https://stockx.com/adidas-yeezy-boost-700-v2-cream,adidas Yeezy Boost 700 V2 Cream,ADI-ADY7VCCC,/images/sneakers/adidas/yeezy/ADI-ADY7VCCC.jpg,03/13/2021,$240,10784.0,50.0%,$398,GY7924,CREAM/CREAM/CREAM
https://stockx.com/adidas-yeezy-boost-350-v2-natural,adidas Yeezy Boost 350 V2 Natural,YZB350V2-ABEZ,/images/sneakers/adidas/yeezy/YZB350V2-ABEZ.jpg,10/24/2020,$220,24333.0,38.2%,$313,FZ5246,NATURAL/NATURAL/NATURAL
https://stockx.com/adidas-yeezy-slide-enflame-orange-infants,adidas Yeezy Slide Enflame Orange (Infants),ADI-YESEOEEI,/images/sneakers/adidas/yeezy/ADI-YESEOEEI.jpg,06/21/2021,$35,127.0,262.9%,$141,GZ0955,ENFLAME ORANGE/ENFLAME ORANGE/ENFLAME ORANGE
https://stockx.com/adidas-yeezy-700-v3-clay-brown,adidas Yeezy 700 V3 Clay Brown,YZB700V3-CLBRN,/images/sneakers/adidas/yeezy/YZB700V3-CLBRN.jpg,12/21/2020,$200,13602.0,37.0%,$256,GY0189,EREMIAL/EREMIAL/EREMIAL
https://stockx.com/adidas-yeezy-boost-350-v2-cinder,adidas Yeezy Boost 350 V2 Cinder,YB350V2-CND,/images/sneakers/adidas/yeezy/YB350V2-CND.jpg,03/21/2020,$220,19331.0,81.8%,$388,FY2903,CINDER/CINDER/CINDER
https://stockx.com/adidas-yeezy-boost-350-v2-ash-blue,adidas Yeezy Boost 350 V2 Ash Blue,ADI-ADYADHBLU,/images/sneakers/adidas/yeezy/ADI-ADYADHBLU.jpg,02/27/2021,$220,12807.0,51.8%,$296,GY7657,ASH BLUE/ASH BLUE/ASH BLUE
https://stockx.com/adidas-yeezy-boost-350-v2-black,adidas Yeezy Boost 350 V2 Black (Non-Reflective),YZB350V2-SB,/images/sneakers/adidas/yeezy/YZB350V2-SB.jpg,06/07/2019,$220,10510.0,147.7%,$523,FU9006,BLACK/BLACK/BLACK
https://stockx.com/adidas-yeezy-boost-350-v2-desert-sage,adidas Yeezy Boost 350 V2 Desert Sage,YZB350V2-DSSG,/images/sneakers/adidas/yeezy/YZB350V2-DSSG.jpg,03/14/2020,$220,13953.0,54.1%,$306,FX9035,DESERT SAGE/DESERT SAGE/DESERT SAGE
https://stockx.com/adidas-yeezy-boost-350-v2-cream-white,adidas Yeezy Boost 350 V2 Cream/Triple White,YZY350V2-CRMWHT,/images/sneakers/adidas/yeezy/YZY350V2-CRMWHT.jpg,04/29/2017,$220,10028.0,281.8%,$417,CP9366,CREAM / WHITE
https://stockx.com/adidas-yeezy-boost-350-v2-ash-stone,adidas Yeezy Boost 350 V2 Ash Stone,ADI-ADYB3VAST,/images/sneakers/adidas/yeezy/ADI-ADYB3VAST.jpg,02/27/2021,$220,6709.0,66.0%,$313,GW0089,ASH STONE/ASH STONE/ASH STONE
https://stockx.com/adidas-yeezy-boost-350-v2-yecheil,adidas Yeezy Boost 350 V2 Yecheil (Non-Reflective),YZB350V2-YCHL,/images/sneakers/adidas/yeezy/YZB350V2-YCHL.jpg,12/20/2019,$220,13249.0,90.5%,$356,FW5190,YECHEIL/YECHEIL/YECHEIL
https://stockx.com/adidas-yeezy-qntm-flash-orange,adidas Yeezy QNTM Flash Orange,ADI-ADYQFOFF,/images/sneakers/adidas/yeezy/ADI-ADYQFOFF.jpg,05/22/2021,$250,911.0,-44.0%,$192,GW5314,FLASH ORANGE/FLASH ORANGE/FLASH ORANGE
https://stockx.com/adidas-yeezy-boost-350-v2-cloud-white,adidas Yeezy Boost 350 V2 Cloud White (Non-Reflective),AD-YB350V2CWH,/images/sneakers/adidas/yeezy/AD-YB350V2CWH.jpg,09/21/2019,$220,7511.0,85.0%,$407,FW3043,CLOUD WHITE/CLOUD WHITE/CLOUD WHITE
https://stockx.com/adidas-yeezy-boost-380-calcite-glow,adidas Yeezy Boost 380 Calcite Glow,YB380-BLOF,/images/sneakers/adidas/yeezy/YB380-BLOF.jpg,10/31/2020,$250,9071.0,10.8%,$261,GZ8668,CALCITE/CALCITE/CALCITE
https://stockx.com/adidas-yeezy-wave-runner-700-solid-grey,adidas Yeezy Boost 700 Wave Runner Solid Grey,YZY700-SLDGRY,/images/sneakers/adidas/yeezy/YZY700-SLDGRY.jpg,11/01/2017,$300,6479.0,127.0%,$581,B75571,SOLID GREY/CHALK WHITE/CORE BLACK
https://stockx.com/adidas-yeezy-boost-350-v2-yeezreel,adidas Yeezy Boost 350 V2 Yeezreel (Non-Reflective),YZB350V2-YZRL,/images/sneakers/adidas/yeezy/YZB350V2-YZRL.jpg,12/14/2019,$220,8304.0,29.5%,$286,FW5191,YEEZREEL/YEEZREEL/YEEZREEL
https://stockx.com/adidas-yeezy-qntm-sea-teal,adidas Yeezy QNTM Sea Teal,ADI-ADYQSTSS,/images/sneakers/adidas/yeezy/ADI-ADYQSTSS.jpg,03/19/2021,$250,705.0,-40.0%,$200,GY7926,SEA TEAL/SEA TEAL/SEA TEAL
https://stockx.com/adidas-yeezy-boost-380-onyx,adidas Yeezy Boost 380 Onyx,YB380-ONX,/images/sneakers/adidas/yeezy/YB380-ONX.jpg,11/28/2020,$230,8536.0,19.1%,$237,FZ1270,ONYX/ONYX/ONYX
https://stockx.com/adidas-yeezy-boost-380-pepper,adidas Yeezy Boost 380 Pepper,YB380-PPR,/images/sneakers/adidas/yeezy/YB380-PPR.jpg,09/19/2020,$230,9012.0,-8.3%,$207,FZ1269,PEPPER/PEPPER/PEPPER
https://stockx.com/adidas-yeezy-boost-350-v2-tail-light,adidas Yeezy Boost 350 V2 Tail Light,YZB350V2-TG,/images/sneakers/adidas/yeezy/YZB350V2-TG.jpg,02/22/2020,$220,7260.0,127.3%,$426,FX9017,TAIL LIGHT/TAIL LIGHT/TAIL LIGHT
https://stockx.com/yeezy-slide-bone,adidas Yeezy Slide Bone,YZSLD-BN,/images/sneakers/adidas/yeezy/YZSLD-BN.jpg,12/06/2019,$55,9482.0,581.8%,$286,FW6345,BONE/BONE/BONE
https://stockx.com/adidas-yeezy-boost-380-covellite,adidas Yeezy Boost 380 Covellite,ADI-ADYB3CCC,/images/sneakers/adidas/yeezy/ADI-ADYB3CCC.jpg,03/15/2021,$230,3217.0,-4.3%,$225,GZ0454,COVELLITE/COVELLITE/COVELLITE
https://stockx.com/adidas-yeezy-boost-380-mist,adidas Yeezy Boost 380 Mist,ADI-ADYB3MMM,/images/sneakers/adidas/yeezy/ADI-ADYB3MMM.jpg,03/25/2020,$230,7319.0,4.3%,$236,FX9764,MIST/MIST/MIST
https://stockx.com/adidas-yeezy-boost-350-v2-linen,adidas Yeezy Boost 350 V2 Linen,YB350V2-LN,/images/sneakers/adidas/yeezy/YB350V2-LN.jpg,04/18/2020,$220,6059.0,64.1%,$350,FY5158,LINEN/LINEN/LINEN
https://stockx.com/adidas-yeezy-boost-350-v2-sesame,adidas Yeezy Boost 350 V2 Sesame,YZY350V2-SESAME,/images/sneakers/adidas/yeezy/YZY350V2-SESAME.jpg,11/23/2018,$220,3317.0,104.5%,$429,F99710,SESAME/SESAME/SESAME
https://stockx.com/adidas-yeezy-boost-700-utility-black,adidas Yeezy Boost 700 Utility Black,YZB700-UB,/images/sneakers/adidas/yeezy/YZB700-UB.jpg,06/29/2019,$300,2325.0,56.7%,$422,FV5304,UTILITY BLACK/UTILITY BLACK/UTILITY BLACK
https://stockx.com/adidas-yeezy-foam-rnnr-mineral-blue-kids,adidas Yeezy Foam RNNR Mineral Blue (Kids),ADI-ADYFRMBMK,/images/sneakers/adidas/yeezy/ADI-ADYFRMBMK.jpg,05/29/2021,$60,547.0,200.0%,$182,GX8506,MINERAL BLUE/MINERAL BLUE/MINERAL BLUE
https://stockx.com/adidas-yeezy-boost-350-v2-earth,adidas Yeezy Boost 350 V2 Earth,YB350V2-RTH,/images/sneakers/adidas/yeezy/YB350V2-RTH.jpg,02/22/2020,$220,8318.0,126.8%,$384,FX9033,EARTH/EARTH/EARTH
https://stockx.com/adidas-yeezy-boost-350-v2-semi-frozen-yellow,adidas Yeezy Boost 350 V2 Semi Frozen Yellow,AD-YB350VSFY,/images/sneakers/adidas/yeezy/AD-YB350VSFY.jpg,11/18/2017,$220,3686.0,193.6%,$400,B37572,SEMI FROZEN YELLOW/RAW STEEL/RED
https://stockx.com/adidas-yeezy-boost-700-mauve,adidas Yeezy Boost 700 Mauve,YZY700-MVE,/images/sneakers/adidas/yeezy/YZY700-MVE.jpg,10/27/2018,$300,4771.0,57.3%,$353,EE9614,MAUVE/MAUVE/MAUVE
https://stockx.com/adidas-yeezy-450-cloud-white-kids,adidas Yeezy 450 Cloud White (Kids),ADI-ADY4CWCCK,/images/sneakers/adidas/yeezy/ADI-ADY4CWCCK.jpg,03/06/2021,,122.0,,$311,GY0402,CLOUD WHITE/CLOUD WHITE
https://stockx.com/adidas-yeezy-boost-350-v2-static,adidas Yeezy Boost 350 V2 Static (Non-Reflective),YZY350V2-STATIC,/images/sneakers/adidas/yeezy/YZY350V2-STATIC.jpg,12/27/2018,$220,2725.0,127.3%,$446,EF2905,STATIC/STATIC/STATIC
https://stockx.com/adidas-yeezy-boost-700-v2-tephra,adidas Yeezy Boost 700 V2 Tephra,YZB700V2-TPH,/images/sneakers/adidas/yeezy/YZB700V2-TPH.jpg,06/15/2019,$300,1858.0,78.7%,$399,FU7914,TEPHRA/TEPHRA/TEPHRA
https://stockx.com/adidas-yeezy-450-dark-slate-kids,adidas Yeezy 450 Dark Slate (Kids),ADI-ADY4DSDDK,/images/sneakers/adidas/yeezy/ADI-ADY4DSDDK.jpg,06/26/2021,$140,15.0,32.1%,$220,GY5369,DARK SLATE/DARK SLATE/DARK SLATE
https://stockx.com/adidas-yzy-qntm-barium,adidas Yeezy QNTM Barium,ADI-ADYQBBB,/images/sneakers/adidas/yeezy/ADI-ADYQBBB.jpg,06/25/2020,$250,6774.0,-15.2%,$269,H68771,BARIUM/BARIUM/BARIUM
https://stockx.com/adidas-yeezy-boost-700-inertia,adidas Yeezy Boost 700 Inertia,YB700-NRTA,/images/sneakers/adidas/yeezy/YB700-NRTA.jpg,03/09/2019,$300,4011.0,58.7%,$430,EG7597,GREY/GREY/INERTIA
https://stockx.com/adidas-yeezy-boost-350-v2-clay,adidas Yeezy Boost 350 V2 Clay,YZB350V2-CLY,/images/sneakers/adidas/yeezy/YZB350V2-CLY.jpg,03/30/2019,$220,3119.0,88.6%,$443,EG7490,CLAY/CLAY/CLAY
https://stockx.com/adidas-yeezy-qntm-frozen-blue,adidas Yeezy QNTM Frozen Blue,ADI-ADYQFBFF,/images/sneakers/adidas/yeezy/ADI-ADYQFBFF.jpg,12/23/2020,$250,2401.0,10.0%,$208,GZ8872,FROZEN BLUE/FROZEN BLUE/FROZEN BLUE
https://stockx.com/adidas-yeezy-boost-350-v2-blue-tint,adidas Yeezy Boost 350 V2 Blue Tint,YZY350V2-BLUTNT,/images/sneakers/adidas/yeezy/YZY350V2-BLUTNT.jpg,12/16/2017,$220,2124.0,150.0%,$510,B37571,BLUE TINT/GREY THREE/HIGH RISK RED
https://stockx.com/adidas-yeezy-foam-rnnr-mineral-blue-infant,adidas Yeezy Foam RNNR Mineral Blue (Infant),ADI-ADYFRMBMI,/images/sneakers/adidas/yeezy/ADI-ADYFRMBMI.jpg,05/29/2021,$40,516.0,412.5%,$164,,MINERAL BLUE/MINERAL BLUE/MINERAL BLUE
https://stockx.com/adidas-yeezy-boost-700-sun,adidas Yeezy Boost 700 Sun,ADI-ADYB7SSB,/images/sneakers/adidas/yeezy/ADI-ADYB7SSB.jpg,01/23/2021,$240,3454.0,150.0%,$538,GZ6984,SUN/BLACK/ORANGE
https://stockx.com/adidas-yeezy-boost-700-analog,adidas Yeezy Boost 700 Analog,YZB700-NLG,/images/sneakers/adidas/yeezy/YZB700-NLG.jpg,04/27/2019,$300,2651.0,61.3%,$388,EG7596,ANALOG/ANALOG/ANALOG
https://stockx.com/adidas-yeezy-desert-boot-taupe-blue,adidas Yeezy Desert Boot Taupe Blue,ADI-ADYDBTBTT,/images/sneakers/adidas/yeezy/ADI-ADYDBTBTT.jpg,03/29/2021,$200,2492.0,120.0%,$307,GY0374,TAUPE/TAUPE/BLUE
https://stockx.com/adidas-yeezy-boost-350-v2-beluga-2-0,adidas Yeezy Boost 350 V2 Beluga 2.0,YZY350V2-BLGA2,/images/sneakers/adidas/yeezy/YZY350V2-BLGA2.jpg,11/25/2017,$220,2012.0,204.1%,$653,AH2203,
https://stockx.com/adidas-yeezy-boost-350-v2-antlia,adidas Yeezy Boost 350 V2 Antlia (Non-Reflective),YZB350V2-ANTL,/images/sneakers/adidas/yeezy/YZB350V2-ANTL.jpg,06/22/2019,$220,1300.0,132.3%,$300,FV3250,ANTLIA/ANTLIA/ANTLIA
https://stockx.com/adidas-yeezy-boost-350-v2-butter,adidas Yeezy Boost 350 V2 Butter,YZY350BV2-BTTR,/images/sneakers/adidas/yeezy/YZY350BV2-BTTR.jpg,06/30/2018,$220,2515.0,68.2%,$357,F36980,BUTTER/BUTTER/BUTTER
https://stockx.com/adidas-yeezy-450-cloud-white-infant,adidas Yeezy 450 Cloud White (Infant),ADI-ADY4CWCCI,/images/sneakers/adidas/yeezy/ADI-ADY4CWCCI.jpg,03/06/2021,$140,107.0,21.4%,$276,GY0403,CLOUD WHITE/CLOUD WHITE/CLOUD WHITE
https://stockx.com/adidas-yeezy-boost-500-bone-white,adidas Yeezy 500 Bone White,YZB500-BW,/images/sneakers/adidas/yeezy/YZB500-BW.jpg,08/24/2019,$200,1841.0,106.5%,$409,FV3573,BONE WHITE/BONE WHITE/BONE WHITE
https://stockx.com/adidas-yeezy-boost-380-azure,adidas Yeezy Boost 380 Azure,YB380-AZR,/images/sneakers/adidas/yeezy/YB380-AZR.jpg,12/12/2020,$230,1179.0,-15.3%,$199,FZ4986,AZURE/AURE/AZURE
https://stockx.com/yeezy-slide-soot,adidas Yeezy Slide Soot,YZYSLD-SOT,/images/sneakers/adidas/yeezy/YZYSLD-SOT.jpg,09/04/2020,$55,5335.0,658.2%,$220,G55495,SOOT/SOOT/SOOT
https://stockx.com/adidas-yeezy-boost-700-mnvn-triple-black,adidas Yeezy Boost 700 MNVN Triple Black,YZY700M-TB,/images/sneakers/adidas/yeezy/YZY700M-TB.jpg,02/08/2020,$220,4140.0,84.5%,$331,FV4440,BLACK/BLACK/BLACK
https://stockx.com/adidas-yeezy-boost-350-v2-lundmark,adidas Yeezy Boost 350 V2 Lundmark (Non Reflective),350V2-LM,/images/sneakers/adidas/yeezy/350V2-LM.jpg,07/13/2019,$220,3072.0,131.8%,$387,FU9161,LUNDMARK/LUNDMARK/LUNDMARK
https://stockx.com/adidas-yzy-qntm-ophani,adidas Yeezy QNTM Teal Blue,ADI-ADYQOOP,/images/sneakers/adidas/yeezy/ADI-ADYQOOP.jpg,10/10/2020,$250,2406.0,-30.0%,$198,G58864,OPHANI/OPHANI/OPHANI
https://stockx.com/adidas-yeezy-boost-380-alien,adidas Yeezy Boost 380 Alien,YZB380-ALIEN,/images/sneakers/adidas/yeezy/YZB380-ALIEN.jpg,12/12/2019,$230,1423.0,79.6%,$428,FV3260/FB6878,ALIEN/ALIEN/ALIEN
https://stockx.com/adidas-yeezy-500-high-shale-warm,adidas Yeezy 500 High Shale Warm,ADI-ADY5HWWW,/images/sneakers/adidas/yeezy/ADI-ADY5HWWW.jpg,02/08/2021,$220,804.0,2.3%,$282,GZ7074,SHALE WARM/SHALE WARM/GREY
https://stockx.com/adidas-yeezy-500-stone,adidas Yeezy 500 Stone,YZB500-STN,/images/sneakers/adidas/yeezy/YZB500-STN.jpg,11/23/2019,$200,4996.0,55.0%,$295,FW4839,STONE/STONE/STONE
https://stockx.com/adidas-yeezy-boost-380-hylte,adidas Yeezy Boost 380 Hylte,YB380-HBOR,/images/sneakers/adidas/yeezy/YB380-HBOR.jpg,12/12/2020,$230,2477.0,58.3%,$176,FZ4990,HYLTE/HYLTE/HYLTE
https://stockx.com/adidas-yeezy-500-salt,adidas Yeezy 500 Salt,YZY500-SALT,/images/sneakers/adidas/yeezy/YZY500-SALT.jpg,11/30/2018,$200,2262.0,98.0%,$347,EE7287,SALT/SALT/SALT
https://stockx.com/adidas-yeezy-boost-700-v2-geode,adidas Yeezy Boost 700 V2 Geode,YB700-GDE,/images/sneakers/adidas/yeezy/YB700-GDE.jpg,03/23/2019,$300,1991.0,13.3%,$379,EG6860,GEODE/GEODE/GEODE
https://stockx.com/adidas-yeezy-boost-350-v2-static-black-reflective,adidas Yeezy Boost 350 V2 Static Black (Reflective),YZB350V2-SBR,/images/sneakers/adidas/yeezy/YZB350V2-SBR.jpg,06/06/2019,$220,1692.0,300.0%,"$1,034",FU9007,BLACK/BLACK/BLACK
https://stockx.com/adidas-yeezy-qntm-basketball,adidas YZY QNTM BSKTBL (Performance Basketball Model),YZQ-BB,/images/sneakers/adidas/yeezy/YZQ-BB.jpg,,$250,1340.0,23.7%,$230,FZ4362,QNTM
https://stockx.com/adidas-yeezy-boost-700-mnvn-bright-cyan-kids,adidas Yeezy Boost 700 MNVN Bright Cyan (Kids),ADI-ADYB7MBBK,/images/sneakers/adidas/yeezy/ADI-ADYB7MBBK.jpg,06/07/2021,$220,44.0,-18.2%,$196,GZ3080,BRIGHT CYAN/BLACK
https://stockx.com/yeezy-slide-desert-sand,adidas Yeezy Slide Desert Sand,YZSLD-DS,/images/sneakers/adidas/yeezy/YZSLD-DS.jpg,12/06/2019,$55,1305.0,627.3%,$359,FW6344,DESERT SAND/DESERT SAND/DESERT SAND
